id,"name","image_url","address","access","tele","open_hour","price","rental","parking","lesson","kid","homepage","created_at","updated_at","holiday","prefecture"
43,"ボルダリングジム＆ショップ B−PUMP Tokyo 秋葉原","http://www.climbing-net.com/wp-content/uploads/2012/12/051-12.jpg","〒113-0034東京都文京区湯島1-1-8","JR秋葉原駅・御茶ノ水駅より徒歩5分／丸の内線お茶の水駅より徒歩7分","03-6206-9189","平日12:00～23:00
土祝11:00～22:00
日10:00～21:00","【税別価格】
初回登録料：￥1800
１日料金：￥1800
夜間料金・時間帯：￥1500(18:00～23:00)、￥1200(21:00～23:00)","シューズ：￥300
チョーク：￥100","-","パンプジュニアクライミングクラブ","小学1年生から利用可
平日12:00～18:30 土日祝Open～15:00","HP：http://pump-climbing.com/gym/akiba/
ブログ：http://pump-climbing.com/gym/akiba/news/","2015-07-21 14:57:59","2015-07-21 14:57:59","無し","東京都"
44,"ボルダリングジムグラニー 東上野店","http://www.climbing-net.com/wp-content/uploads/2012/12/050-11.jpg","〒110-0015東京都台東区東上野6-7-3-1F","上野駅より徒歩9分／稲荷町駅より徒歩2分／新御徒町駅より徒歩8分／入谷駅より徒歩10分","03-6324-3246","平日16:00～23:00土日祝12:00～20:00","【税込価格】
初回登録料：￥1200
１日料金：￥1500
夜間料金：￥1200（平日～18：00、または21:00～）","シューズ：￥300
チョーク：無料","-","有","-","http://granny-ueno.jp","2015-07-21 14:58:00","2015-07-21 14:58:00","なし","東京都"
45,"クライミングジム・ナッツ！ ［板橋区］","http://www.climbing-net.com/wp-content/uploads/2012/07/nuts_01.jpg","〒174-0071東京都板橋区常盤台1-36-14 ヒュッテGM常盤台1F","東武東上線中板橋駅・ときわ台駅北口より徒歩10分／都営三田線板橋本町駅より徒歩15分","03-5948-7219","火木金14:00～23:00月・水17:00～23:00土日祝12:00～22:00","【税込価格】
初回登録料：￥1200１日料金：平日￥1600、土日祝￥1900夜間料金・時間帯：￥1600（18:00～）
＊親子割り…小中学生同伴で登られる保護者の方は施設使用料を200円引き
　　　　　　両親+こども1人は400円引き
＊シニア割り…年齢満55歳以上の方は大学生と同じ料金で利用可","シューズ：￥250チョーク：無料","-","毎月最終日曜日外岩講習（トップロープ）￥8500","可専用壁ありキッズ向け用具レンタルあり対象年齢：4歳〜12歳","http://blog.livedoor.jp/anb55634live-nuts","2015-07-21 14:58:08","2015-07-21 14:58:08","-","東京都"
46,"クライミングジム ドラセナ ［板橋区］","http://www.climbing-net.com/wp-content/uploads/2012/12/229-1.jpg","〒174-0051東京都板橋区小豆沢4-7-3-1F","都営三田線 志村坂上駅より徒歩6分","03-6454-5317","平日14:00～22:30土日祝12:00～21:00","【税込価格】
初回登録料：￥1000
１日料金：平日一般￥1500、小中高校生￥800、土日祝一般￥1700、小中高校生￥1000
夜間料金：一般￥1300、小中高校生￥800（平日20:00～）
　　　　　一般￥1300、小中高校生￥1000（土日祝18:00～）
月間パス：一般￥11000、小中高校生￥8000","シューズ：￥200","-","-","可※詳細はホームページをご覧下さい","http://blog.livedoor.jp/dracaena1114","2015-07-21 14:58:09","2015-07-21 14:58:09","月曜（祝日の場合は翌日）","東京都"
47,"クライミング＆ボルダリングジム ロッキー 品川店","http://www.climbing-net.com/wp-content/uploads/2012/05/rocky_shinagawa_1.jpg","〒108-0075東京都港区港南5-4-38 松岡品川埠頭ビル103","JR品川駅港南口8番乗り場よりバス6分、東京入国管理局前下車すぐ／徒歩でも25分／天王洲アイル駅より徒歩15分","03-6712-9538","10:00〜23:00","【税込価格】
初回登録料：￥1080
１日料金：平日￥1620、土日祝￥2160
１時間料金：平日￥972、土日祝￥1296
２時間料金：平日￥1350、土日祝￥1620
夜間料金・時間帯：￥1080（21:00～閉店）","シューズ：￥324
チョーク：￥108","有／無料／5台","-","可キッズ向け用具レンタルありレッスンあり","http://www.rockyclimbing.com/","2015-07-21 14:58:09","2015-07-21 14:58:09","なし（イベント時など臨時休業あり）","東京都"
48,"ボルダリング・ジム　登處八丁堀","http://www.climbing-net.com/wp-content/uploads/2012/12/065-11.jpg","〒104-0033
東京都中央区新川2-6-8 YHビルB1F","東京メトロ日比谷線・JR京葉線 八丁堀駅 A4出口より徒歩5分","03-3551-5249","平日14:00〜23:00土日祝10:00〜20:00","初回登録料：￥1000１日料金：￥2000","シューズ：¥300","-","-","-","http://noboridokoro.daa.jp/","2015-07-21 14:58:10","2015-07-21 14:58:10","なし","東京都"
49,"ボルダービレッジ ［中央区］","http://www.climbing-net.com/wp-content/uploads/2012/12/064-11.jpg","〒103-0002東京都中央区日本橋馬喰町1-8-4 第1松井ビル1F","JR 馬喰町駅・浅草線 東日本橋駅・新宿線 馬喰横山駅より徒歩3分／JR 浅草橋駅、日比谷線 小伝馬町駅より徒歩8分","03-6661-7990","平日15:00〜23:00土日祝 12:00〜20:00","【税別価格】
初回登録料：￥1000
１日料金：平日￥1800、土日祝￥2000
夜間料金・時間帯：￥1400（15:00～18:00）","シューズ：￥400チョーク：￥100","-","-","不可対象年齢：0歳〜12歳","http://www.boulder-village.com/","2015-07-21 14:58:11","2015-07-21 14:58:11","火曜","東京都"
50,"ボルダリングスタジオ PEKI PEKI 渋谷","http://www.climbing-net.com/wp-content/uploads/2012/12/063-11.jpg","〒150-0001東京都渋谷区神宮前6-19-14","JR・東京メトロ銀座線・半蔵門線・副都心線渋谷駅より徒歩5分","03-5778-0247","平日12:00〜23:00土日祝11:00〜22:00","【税別価格】
初回登録料：￥1000
１日料金：平日￥2000、土日祝￥2400
夜間料金・時間帯：￥1800（18:00〜）","シューズ：￥300　チョーク：￥100　靴下：￥200","-","初心者、初級者を対象のビギナースクール（要予約）","可専用壁ありキッズ向け用具レンタルあり対象年齢：3歳〜12歳","http://www.pekipeki.jp/","2015-07-21 14:58:12","2015-07-21 14:58:12","なし","東京都"
51,"J&Sボルダリングジム 恵比寿店","http://www.climbing-net.com/wp-content/uploads/2012/12/062-11.jpg","〒150-0011東京都渋谷区東3-20-2 KIビルB1F","JR恵比寿駅より徒歩5分","03-3406-8778","平日14:00〜23:00土日祝12:00〜21:00","【税込価格】
初回登録料：￥500１日料金：￥1500","シューズ：￥200チョーク：無料","-","-","小学生以下不可","http://js-ebisu.jimdo.com/","2015-07-21 14:58:12","2015-07-21 14:58:12","なし","東京都"
52,"APEX クライミングジム ［四谷三丁目］","http://www.climbing-net.com/wp-content/uploads/2012/05/apex_023-e1365749372466.jpg","〒160-0004東京都新宿区四谷3-13-24 ミズキビル6・7F","東京メトロ丸ノ内線 四谷三丁目駅より徒歩1分／JR四谷駅・信濃町駅より徒歩10分／都営新宿線 曙橋駅より徒歩7分","03-3226-6130","平日13:00〜23:00土日祝11:00〜22:00","【税込価格】
初回登録料：￥1620
１日料金：平日￥1620、土日祝￥2160
夜間料金・時間帯：平日￥1300（21:00〜）、土日￥1620（18:00〜）","シューズ：￥220","-","-","可
小学生以上
※詳細はホームページをご覧下さい","http://www.apex-climbing.com/","2015-07-21 14:58:13","2015-07-21 14:58:13","なし","東京都"
53,"エスカラードクライミングジム ［新宿］","http://www.climbing-net.com/wp-content/uploads/2012/12/060-11.jpg","〒160-0023東京都新宿区西新宿7-5-20新宿旭ビル","JR新宿駅より徒歩9分。西武新宿線新宿駅より徒歩5分、JR大久保駅より徒歩5分","03-5937-0501","通常10:00～24:00
月・金8:00～24:00","【税別価格】
初回登録料：¥1500
１日料金：¥2000夜間料金・時間帯：¥1500（18:00～）","シューズ：¥300チョーク：¥100","-","クライミングを初めて体験するかた向けに初心者講習を承っております。講習の所要時間は大体1時間程度です。料金は¥4200となりますが、初回登録料及び、その日の1日利用料を含みます。","可（保護者の監督ある時のみ）レッスンあり対象年齢：6歳〜12歳","http://www.escalade-climbing.com/","2015-07-21 14:58:14","2015-07-21 14:58:14","なし(半年に1回程度メンテナンス休み)","東京都"
54,"登り部屋「のこった」［西新宿］","http://www.climbing-net.com/wp-content/uploads/2012/12/03_no_image21.jpg","〒160-0023
新宿区西新宿7-9-12 鈴和ビル2F","各線新宿駅より徒歩5分","03-3361-3360","平日16:00～23:00（レッスンとフリーパスの方は13時～） 
土日祝12:00～20:00","【税込価格】
初回登録料：￥3000
１日料金：￥2000","シューズ：￥500
チョーク：無料","なし（近隣にコインパーキングあり）","クライミングが初めての方、自己流で行き詰まっている方に、クライミングの基礎や初歩的なテクニックをマンツーマンで丁寧にご指導しています。ぜひご予約下さい！","可
※必ず保護者が同伴して下さい（詳細はお問い合わせ下さい）","http://jsshinjuku.web.fc2.com/","2015-07-21 14:58:14","2015-07-21 14:58:14","-","東京都"
55,"エナジークライミングジム高田馬場店","http://www.climbing-net.com/wp-content/uploads/2012/12/058-11.jpg","〒169-0075東京都新宿区高田馬場4-9-9 早稲田13時ホールビル1F","JR山手線・西武新宿線・東京メトロ東西線高田馬場駅より徒歩1分","03-6279-3155","平日13:00～22:30
土10:00～22:00
日祝10:00～21:00","【税込価格】
初回登録料：￥1080
１日料金：￥2160
夜間料金・時間帯：￥1620（18:00〜）","シューズ：￥440チョーク：￥220","-","-","可※詳細はホームページをご覧下さい","http://www7a.biglobe.ne.jp/~energy/index.html","2015-07-21 14:58:22","2015-07-21 14:58:22","第二月曜日","東京都"
56,"クライム＆フィットネス ボルダリングジム グラヴィティ・スポーツ ［高田馬場］","http://www.climbing-net.com/wp-content/uploads/2012/12/057-11.jpg","〒171-0033東京都豊島区高田3-13-8吉見ビル１F","JR山手線・西武新宿線・東京メトロ東西線高田馬場駅より徒歩3分","03-5979-8488","平日14:00〜24:30土日祝10:00〜23:00","初回登録料：￥1500１日料金：￥1500夜間料金・時間帯：￥1200（19:00〜24:30）","シューズ：￥300","-","初心者講習、夜間講習、レディース講習","可※詳細はホームページをご覧下さい","http://www.gravity-sp.com/","2015-07-21 14:58:23","2015-07-21 14:58:23","年末年始、施設点検日","東京都"
57,"クライミングスクール・ジム J&S池袋","http://www.climbing-net.com/wp-content/uploads/2012/12/03_no_image21.jpg","〒171-0022東京都豊島区南池袋1-7-20 大同ビルB1F","池袋駅より徒歩6分","03-3986-7461","平日16:00～22:00（レッスンとフリーパスの方は12時～） 
土13:00～20:00
日祝12:00～20:00","【税込価格】
初回登録料：￥2100
１日料金：￥2100","シューズ：￥525
チョーク：無料","なし（近隣にコインパーキングあり）","クライミングが初めての方、自己流で行き詰まっている方に、クライミングの基礎や初歩的なテクニックをマンツーマンで丁寧にご指導しています。ぜひご予約下さい！","可
※必ず保護者が同伴して下さい（詳細はお問い合わせ下さい）","http://jsikebukuro.web.fc2.com/","2015-07-21 14:58:24","2015-07-21 14:58:24","月曜","東京都"
58,"ライノ＆バード ［西日暮里］","http://www.climbing-net.com/wp-content/uploads/2012/12/055-11.jpg","〒116-0013東京都荒川区西日暮里2-56-3","JR西日暮里駅・日暮里駅より徒歩4分","03-6228-0135","平日14:00〜23:00土日祝10:00〜21:00","【税別価格】
初回登録料：￥1500
１日料金：平日￥1800、土日祝￥2000
平日夜間料金：￥1500（19:00～）","シューズ：￥300
チョーク：￥200","-","初心者のレベルアップから上級者まで対応したプライベートレッスン。応相談。","可※詳細はホームページをご覧下さい","http://www.rhino-bird.com","2015-07-21 14:58:24","2015-07-21 14:58:24","年始及びホールド替え時","東京都"
